filename,len_in_sec,MOS_SSL
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ050-0106_seg_2_snr_22_0-5.wav,5.0,3.9434628
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ004-0236_seg_3_snr_18_0-5.wav,5.0,3.9416232
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ017-0060_seg_3_snr_23_0-5.wav,4.28,3.8439875
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ011-0042_seg_5_snr_14_5-10.wav,4.91,4.471729
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ046-0117_seg_2_snr_22_0-5.wav,5.0,3.7812655
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ007-0135_seg_4_snr_13_0-5.wav,5.0,2.942217
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ010-0011_seg_5_snr_7_0-5.wav,4.535,1.4224696
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ028-0032_seg_4_snr_21_0-5.wav,5.0,3.5153422
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ003-0044_seg_4_snr_23_0-5.wav,3.2,4.5896664
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ011-0210_seg_2_snr_15_0-5.wav,5.0,4.425848
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ006-0252_seg_3_snr_11_0-5.wav,5.0,3.0195267
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ033-0054_seg_1_snr_22_0-5.wav,5.0,3.8378174
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ046-0207_seg_3_snr_14_0-5.wav,5.0,4.2724423
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ038-0198_seg_5_snr_6_0-5.wav,5.0,4.119211
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ049-0110_seg_2_snr_22_5-10.wav,4.121,4.6126885
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ012-0173_seg_5_snr_13_5-10.wav,2.507,4.5565434
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ040-0043_seg_1_snr_16_0-5.wav,5.0,3.221275
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ048-0287_seg_5_snr_22_5-10.wav,3.239,4.690704
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ012-0209_seg_1_snr_16_5-10.wav,3.877,4.6692724
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ007-0206_seg_3_snr_21_0-5.wav,5.0,3.975091
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ045-0230_seg_5_snr_12_0-5.wav,5.0,2.3377786
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ018-0305_seg_4_snr_22_5-10.wav,2.623,3.7546272
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ011-0183_seg_5_snr_20_0-5.wav,5.0,3.575357
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ019-0154_seg_2_snr_10_5-10.wav,4.469,4.6381736
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ001-0034_seg_2_snr_25_5-10.wav,4.086,3.60958
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ047-0179_seg_3_snr_25_5-10.wav,3.517,4.1890116
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ028-0262_seg_1_snr_9_5-10.wav,3.529,4.66705
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ047-0119_seg_1_snr_24_0-5.wav,5.0,4.048722
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ032-0202_seg_2_snr_4_0-5.wav,5.0,4.046185
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ001-0116_seg_1_snr_17_0-5.wav,5.0,4.462742
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ018-0112_seg_2_snr_19_0-5.wav,5.0,3.9143333
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ017-0204_seg_2_snr_15_0-5.wav,5.0,4.1458077
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ031-0001_seg_5_snr_3_0-5.wav,4.28,4.0121803
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ041-0013_seg_4_snr_23_5-10.wav,2.588,4.2697377
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ049-0228_seg_1_snr_19_5-10.wav,1.184,3.7553015
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ043-0123_seg_1_snr_10_5-10.wav,4.481,3.3764913
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ006-0183_seg_3_snr_21_0-5.wav,5.0,4.465115
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ010-0293_seg_5_snr_22_0-5.wav,5.0,3.3204288
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ011-0180_seg_3_snr_6_5-10.wav,1.184,4.630882
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ009-0188_seg_2_snr_13_0-5.wav,5.0,4.69819
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ012-0113_seg_2_snr_22_0-5.wav,5.0,4.1324315
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ043-0011_seg_5_snr_12_0-5.wav,5.0,2.2654035
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ049-0164_seg_4_snr_14_0-5.wav,5.0,4.5935626
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ007-0158_seg_1_snr_19_5-10.wav,4.005,4.298064
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ025-0035_seg_5_snr_19_0-5.wav,5.0,3.1905065
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ029-0088_seg_1_snr_11_0-5.wav,5.0,3.4975066
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ019-0370_seg_2_snr_4_5-10.wav,2.925,2.2129488
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ033-0167_seg_3_snr_10_5-10.wav,4.26,3.7147396
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ040-0059_seg_2_snr_9_0-5.wav,5.0,4.1714287
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ046-0191_seg_5_snr_6_0-5.wav,5.0,2.2191398
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ006-0203_seg_1_snr_25_0-5.wav,5.0,3.9043531
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ049-0132_seg_1_snr_11_0-5.wav,5.0,4.3259363
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ040-0215_seg_5_snr_4_0-5.wav,5.0,3.6005142
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ015-0206_seg_3_snr_11_0-5.wav,5.0,3.136457
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ008-0010_seg_1_snr_17_5-10.wav,3.738,4.4806414
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ038-0052_seg_5_snr_13_5-10.wav,1.938,4.4469876
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ013-0170_seg_5_snr_9_0-5.wav,5.0,4.358657
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ026-0032_seg_5_snr_12_5-10.wav,2.983,1.9572688
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ032-0069_seg_4_snr_14_0-5.wav,5.0,2.8599925
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ019-0181_seg_2_snr_15_5-10.wav,2.832,3.290676
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ027-0179_seg_1_snr_16_5-10.wav,1.927,4.4958916
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ019-0358_seg_3_snr_5_5-10.wav,2.623,4.247328
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ046-0141_seg_1_snr_13_5-10.wav,3.668,4.6541615
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ042-0138_seg_1_snr_12_0-5.wav,5.0,4.545909
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ010-0211_seg_3_snr_18_0-5.wav,5.0,3.0502772
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ004-0214_seg_2_snr_9_0-5.wav,5.0,2.8790069
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ015-0104_seg_5_snr_5_5-10.wav,4.492,2.8113291
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ003-0279_seg_4_snr_21_0-5.wav,3.525,4.079501
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ034-0158_seg_2_snr_17_5-10.wav,5.0,3.1561878
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ031-0015_seg_3_snr_23_5-10.wav,3.169,3.6957178
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ004-0009_seg_3_snr_13_0-5.wav,5.0,2.9159284
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ004-0059_seg_5_snr_17_0-5.wav,5.0,2.7393944
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ016-0416_seg_4_snr_7_0-5.wav,5.0,2.5405438
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ050-0261_seg_3_snr_25_5-10.wav,1.822,3.9225388
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ010-0154_seg_4_snr_11_5-10.wav,2.484,2.0189013
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ016-0218_seg_5_snr_25_5-10.wav,3.749,4.291891
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ028-0165_seg_2_snr_9_0-5.wav,5.0,3.3208547
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ016-0246_seg_2_snr_15_0-5.wav,5.0,4.408838
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ021-0040_seg_5_snr_9_0-5.wav,4.848,2.1849263
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ050-0258_seg_1_snr_16_0-5.wav,5.0,4.456423
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ020-0078_seg_1_snr_7_0-5.wav,5.0,2.967947
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ033-0151_seg_2_snr_22_0-5.wav,5.0,3.5293322
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ014-0209_seg_2_snr_19_5-10.wav,1.451,4.060784
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ036-0100_seg_4_snr_10_0-5.wav,5.0,4.007208
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ008-0056_seg_2_snr_20_0-5.wav,5.0,3.71205
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ027-0072_seg_2_snr_19_0-5.wav,5.0,4.4800105
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ004-0134_seg_2_snr_10_0-5.wav,5.0,3.9850116
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ026-0086_seg_1_snr_9_5-10.wav,3.494,3.3513005
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ037-0261_seg_5_snr_3_0-5.wav,5.0,3.2647326
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ015-0079_seg_3_snr_10_5-10.wav,1.137,0.27465597
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ003-0335_seg_4_snr_15_5-10.wav,1.59,4.734447
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ045-0031_seg_5_snr_4_5-10.wav,3.076,4.0182624
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ050-0073_seg_5_snr_3_0-5.wav,4.848,3.6092181
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ022-0150_seg_5_snr_19_0-5.wav,5.0,4.6508346
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ025-0058_seg_1_snr_25_5-10.wav,3.715,4.689555
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ027-0014_seg_2_snr_16_0-5.wav,4.245,3.2235098
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ028-0035_seg_3_snr_13_0-5.wav,5.0,4.532942
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ047-0058_seg_2_snr_3_5-10.wav,3.297,3.5995274
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ019-0350_seg_1_snr_6_0-5.wav,5.0,3.9708788
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ003-0245_seg_4_snr_7_0-5.wav,5.0,4.1440606
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ045-0050_seg_3_snr_20_5-10.wav,1.869,4.075497
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ039-0086_seg_1_snr_18_0-5.wav,5.0,4.1132865
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ049-0103_seg_1_snr_9_5-10.wav,2.31,4.8375354
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ046-0181_seg_3_snr_8_0-5.wav,5.0,2.5918846
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ002-0132_seg_4_snr_10_0-5.wav,5.0,4.668104
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ006-0126_seg_5_snr_25_5-10.wav,1.485,3.1869798
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ028-0140_seg_4_snr_21_5-10.wav,2.716,4.635685
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ024-0137_seg_3_snr_3_0-5.wav,5.0,3.2786367
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ029-0099_seg_1_snr_5_0-5.wav,4.465,3.2718313
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ019-0145_seg_4_snr_9_0-5.wav,5.0,2.4675736
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ002-0324_seg_1_snr_8_0-5.wav,5.0,3.7400174
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ036-0009_seg_4_snr_5_5-10.wav,1.857,1.7279541
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ023-0045_seg_3_snr_23_5-10.wav,4.98,4.214357
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ009-0276_seg_2_snr_14_0-5.wav,5.0,3.8150244
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ018-0228_seg_1_snr_16_5-10.wav,1.706,1.7861336
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ049-0029_seg_3_snr_14_0-5.wav,5.0,4.669498
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ039-0153_seg_4_snr_16_0-5.wav,5.0,4.137229
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ044-0236_seg_4_snr_4_5-10.wav,1.799,0.9589852
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ002-0275_seg_3_snr_12_0-5.wav,3.966,4.379877
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ009-0125_seg_3_snr_14_5-10.wav,2.391,3.944847
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ048-0044_seg_2_snr_19_0-5.wav,5.0,4.4501157
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ048-0174_seg_4_snr_13_5-10.wav,2.519,4.79023
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ037-0119_seg_3_snr_4_5-10.wav,3.842,3.1031866
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ006-0073_seg_5_snr_9_0-5.wav,5.0,1.9741728
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ017-0144_seg_5_snr_5_5-10.wav,3.633,2.1979125
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ011-0071_seg_3_snr_17_5-10.wav,2.577,2.9674602
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ029-0157_seg_2_snr_17_0-5.wav,5.0,3.359239
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ004-0022_seg_2_snr_24_5-10.wav,4.551,4.1820574
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ031-0181_seg_3_snr_15_0-5.wav,5.0,2.8738785
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ014-0124_seg_3_snr_16_0-5.wav,5.0,3.416734
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ022-0135_seg_1_snr_7_5-10.wav,1.613,2.2206416
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ047-0123_seg_2_snr_22_5-10.wav,3.297,4.292191
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ045-0233_seg_2_snr_20_0-5.wav,5.0,3.4222243
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ016-0299_seg_3_snr_6_0-5.wav,5.0,1.931716
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ024-0041_seg_3_snr_20_0-5.wav,5.0,3.521895
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ030-0213_seg_2_snr_12_0-5.wav,5.0,4.605969
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ029-0111_seg_2_snr_11_0-5.wav,5.0,4.020111
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ017-0218_seg_3_snr_16_0-5.wav,5.0,4.3004203
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ026-0094_seg_2_snr_20_5-10.wav,2.078,4.6003895
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ030-0164_seg_5_snr_6_5-10.wav,3.691,3.307684
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ035-0023_seg_2_snr_16_0-5.wav,5.0,3.0825517
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ039-0038_seg_4_snr_4_0-5.wav,5.0,4.146102
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ050-0242_seg_5_snr_25_5-10.wav,2.588,4.170915
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ050-0116_seg_3_snr_18_0-5.wav,5.0,3.2464042
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ004-0003_seg_5_snr_23_0-5.wav,5.0,3.791395
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ019-0052_seg_2_snr_20_0-5.wav,5.0,3.749714
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ041-0007_seg_5_snr_22_0-5.wav,5.0,3.8340073
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ012-0282_seg_1_snr_14_0-5.wav,2.77,3.2143865
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ008-0184_seg_3_snr_13_5-10.wav,3.575,3.575117
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ049-0188_seg_5_snr_17_5-10.wav,4.539,3.079962
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ007-0207_seg_3_snr_19_0-5.wav,5.0,3.691482
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ009-0279_seg_2_snr_25_0-5.wav,3.397,3.9995465
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ010-0175_seg_3_snr_8_5-10.wav,3.575,4.214361
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ008-0034_seg_3_snr_11_0-5.wav,5.0,3.0554764
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ008-0027_seg_1_snr_14_5-10.wav,1.985,4.7663107
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ002-0318_seg_2_snr_15_0-5.wav,5.0,3.0764832
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ007-0067_seg_5_snr_12_0-5.wav,5.0,3.6682744
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ013-0020_seg_4_snr_21_0-5.wav,3.664,3.7255683
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ028-0360_seg_4_snr_3_5-10.wav,4.458,3.098735
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ027-0077_seg_4_snr_10_0-5.wav,5.0,2.2308025
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ029-0064_seg_4_snr_17_5-10.wav,2.496,4.557872
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ040-0055_seg_5_snr_16_0-5.wav,5.0,3.191774
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ025-0021_seg_1_snr_4_0-5.wav,5.0,3.4039507
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ007-0176_seg_3_snr_20_5-10.wav,1.253,2.513226
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ013-0247_seg_3_snr_4_0-5.wav,5.0,2.5621493
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ012-0242_seg_3_snr_18_0-5.wav,5.0,3.4015596
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ036-0157_seg_5_snr_14_5-10.wav,4.4,3.6717494
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ013-0041_seg_4_snr_5_0-5.wav,5.0,2.7169611
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ029-0166_seg_2_snr_25_5-10.wav,4.492,3.4928803
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ023-0117_seg_4_snr_15_0-5.wav,5.0,3.3849216
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ005-0015_seg_5_snr_5_5-10.wav,1.95,3.9115267
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ048-0014_seg_5_snr_22_5-10.wav,3.796,3.800489
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ018-0289_seg_1_snr_4_5-10.wav,3.041,4.8049216
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ048-0129_seg_2_snr_15_5-10.wav,4.748,4.5085025
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ008-0263_seg_4_snr_13_5-10.wav,4.957,3.402988
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ037-0053_seg_1_snr_15_0-5.wav,5.0,3.8994842
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_5s/LJ012-0091_seg_5_snr_6_0-5.wav,5.0,3.9627714
