filename,len_in_sec,MOS_SSL
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ007-0103_seg_2_snr_18_2-3.wav,1.0,2.9210274
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ038-0004_seg_3_snr_10_0-1.wav,1.0,3.8015718
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ008-0152_seg_1_snr_11_0-1.wav,1.0,0.8878478
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ049-0196_seg_1_snr_22_3-4.wav,1.0,4.142132
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ015-0140_seg_3_snr_15_3-4.wav,1.0,2.1567965
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ031-0175_seg_2_snr_10_6-7.wav,1.0,3.531936
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ030-0234_seg_3_snr_6_6-7.wav,1.0,3.8648934
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ009-0071_seg_2_snr_7_1-2.wav,1.0,1.4893715
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ004-0152_seg_1_snr_12_8-9.wav,1.0,4.5101347
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ016-0119_seg_5_snr_5_4-5.wav,1.0,4.769172
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ012-0035_seg_2_snr_10_3-4.wav,1.0,3.019795
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ015-0191_seg_1_snr_12_4-5.wav,1.0,2.9109788
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ009-0024_seg_5_snr_20_0-1.wav,1.0,2.9667926
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ028-0332_seg_1_snr_12_2-3.wav,1.0,4.184747
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ012-0058_seg_1_snr_17_7-8.wav,1.0,4.466004
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ005-0033_seg_1_snr_11_2-3.wav,1.0,3.3571136
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ049-0033_seg_5_snr_6_6-7.wav,1.0,2.4689932
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ030-0044_seg_5_snr_9_7-8.wav,1.0,3.7531977
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ044-0116_seg_5_snr_7_1-2.wav,1.0,2.9116063
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ044-0191_seg_3_snr_9_2-3.wav,1.0,1.9361153
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ029-0186_seg_3_snr_15_7-8.wav,1.0,2.9270337
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ009-0298_seg_2_snr_24_5-6.wav,1.0,4.2894683
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ015-0219_seg_3_snr_9_5-6.wav,1.0,4.469471
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ016-0010_seg_3_snr_21_1-2.wav,1.0,4.2579226
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ050-0028_seg_4_snr_13_6-7.wav,1.0,4.586292
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ028-0357_seg_4_snr_18_2-3.wav,1.0,3.030764
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ049-0112_seg_1_snr_8_4-5.wav,1.0,3.7097857
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ015-0238_seg_5_snr_23_1-2.wav,1.0,4.050845
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ023-0090_seg_3_snr_4_3-4.wav,1.0,1.1984841
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ048-0202_seg_5_snr_18_1-2.wav,1.0,2.4298496
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ039-0057_seg_3_snr_17_2-3.wav,1.0,1.754009
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ045-0229_seg_3_snr_19_6-7.wav,1.0,4.3712077
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ026-0117_seg_5_snr_9_3-4.wav,1.0,3.378624
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ047-0175_seg_3_snr_24_0-1.wav,1.0,4.1491566
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ012-0182_seg_1_snr_10_2-3.wav,1.0,3.926696
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ002-0188_seg_3_snr_8_1-2.wav,1.0,3.6426694
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ050-0047_seg_2_snr_3_4-5.wav,1.0,1.8048975
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ011-0122_seg_1_snr_13_4-5.wav,1.0,4.0538664
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ044-0219_seg_4_snr_4_3-4.wav,1.0,3.0241249
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ036-0100_seg_4_snr_10_1-2.wav,1.0,3.4101484
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ047-0006_seg_2_snr_23_2-3.wav,1.0,3.8429623
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ025-0090_seg_1_snr_4_4-5.wav,1.0,3.690005
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ001-0132_seg_4_snr_11_3-4.wav,1.0,4.0476575
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ028-0343_seg_5_snr_10_4-5.wav,1.0,1.3500407
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ017-0216_seg_4_snr_12_7-8.wav,1.0,4.255635
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ032-0235_seg_4_snr_15_4-5.wav,1.0,4.2613864
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ018-0009_seg_5_snr_16_4-5.wav,1.0,3.6935575
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ018-0291_seg_1_snr_9_2-3.wav,1.0,1.3409538
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ032-0124_seg_4_snr_5_2-3.wav,1.0,2.7369173
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ048-0233_seg_5_snr_11_5-6.wav,1.0,1.1796563
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ031-0216_seg_4_snr_24_0-1.wav,1.0,4.6409082
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ016-0110_seg_1_snr_20_0-1.wav,1.0,4.349717
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ005-0120_seg_2_snr_5_0-1.wav,1.0,4.274273
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ011-0095_seg_4_snr_20_0-1.wav,1.0,2.691593
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ008-0309_seg_3_snr_25_4-5.wav,1.0,3.776174
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ037-0045_seg_1_snr_21_2-3.wav,1.0,3.8035035
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ023-0007_seg_3_snr_9_4-5.wav,1.0,4.0589705
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ013-0193_seg_2_snr_6_0-1.wav,1.0,2.72542
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ023-0031_seg_4_snr_19_1-2.wav,1.0,4.1510353
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ008-0229_seg_5_snr_5_4-5.wav,1.0,3.9507413
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ050-0038_seg_3_snr_13_3-4.wav,1.0,1.5008703
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ034-0167_seg_4_snr_3_5-6.wav,1.0,4.0431366
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ031-0081_seg_2_snr_25_3-4.wav,1.0,4.2380376
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ021-0139_seg_3_snr_24_5-6.wav,1.0,3.4606109
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ047-0034_seg_3_snr_20_0-1.wav,1.0,4.0435596
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ011-0177_seg_5_snr_23_3-4.wav,1.0,2.6696424
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ035-0105_seg_4_snr_24_3-4.wav,1.0,3.447342
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ010-0147_seg_1_snr_17_7-8.wav,1.0,3.09841
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ037-0182_seg_3_snr_17_0-1.wav,1.0,2.5196388
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ036-0180_seg_4_snr_18_3-4.wav,1.0,2.6064034
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ046-0206_seg_3_snr_19_2-3.wav,1.0,4.1961184
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ042-0111_seg_5_snr_14_2-3.wav,1.0,2.5273273
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ043-0030_seg_5_snr_9_6-7.wav,1.0,1.7095661
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ033-0060_seg_4_snr_12_0-1.wav,1.0,3.8317406
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ008-0012_seg_5_snr_5_7-8.wav,1.0,0.8500173
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ010-0040_seg_5_snr_23_3-4.wav,1.0,2.0728514
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ050-0021_seg_2_snr_22_7-8.wav,1.0,3.9324965
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ007-0184_seg_3_snr_23_2-3.wav,1.0,2.2774093
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ009-0048_seg_1_snr_24_9-10.wav,1.0,4.460354
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ046-0206_seg_3_snr_19_5-6.wav,1.0,0.29703936
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ035-0156_seg_1_snr_25_4-5.wav,1.0,3.9281015
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ020-0085_seg_5_snr_22_1-2.wav,1.0,3.4041867
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ010-0034_seg_2_snr_9_3-4.wav,1.0,0.83995223
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ036-0017_seg_5_snr_6_0-1.wav,1.0,1.3015128
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ007-0016_seg_5_snr_13_0-1.wav,1.0,4.3278427
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ032-0177_seg_3_snr_13_7-8.wav,1.0,4.0384293
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ040-0075_seg_3_snr_11_1-2.wav,1.0,4.289958
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ038-0274_seg_4_snr_12_7-8.wav,1.0,3.8791404
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ020-0078_seg_1_snr_7_7-8.wav,1.0,4.376568
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ006-0224_seg_1_snr_19_5-6.wav,1.0,4.110727
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ046-0060_seg_5_snr_22_0-1.wav,1.0,3.3638997
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ039-0221_seg_2_snr_6_5-6.wav,1.0,3.4797397
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ003-0082_seg_1_snr_20_5-6.wav,1.0,4.3395185
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ043-0182_seg_2_snr_24_3-4.wav,1.0,3.8581398
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ037-0164_seg_2_snr_24_0-1.wav,1.0,2.8028035
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ029-0152_seg_1_snr_3_0-1.wav,1.0,3.9974842
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ003-0216_seg_2_snr_22_4-5.wav,1.0,3.0028307
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ030-0021_seg_4_snr_24_5-6.wav,1.0,2.5087376
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ017-0241_seg_5_snr_10_0-1.wav,1.0,4.5489407
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ018-0364_seg_2_snr_15_4-5.wav,1.0,1.3123852
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ045-0202_seg_3_snr_8_4-5.wav,1.0,1.3709924
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ042-0248_seg_2_snr_6_4-5.wav,1.0,0.80180144
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ018-0298_seg_1_snr_8_2-3.wav,1.0,3.731861
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ034-0193_seg_1_snr_20_1-2.wav,1.0,4.4827013
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ011-0170_seg_4_snr_21_7-8.wav,1.0,1.8447711
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ012-0140_seg_4_snr_18_7-8.wav,1.0,4.5682077
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ026-0092_seg_5_snr_6_1-2.wav,1.0,1.5676149
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ031-0134_seg_3_snr_25_2-3.wav,1.0,4.520358
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ008-0207_seg_5_snr_6_2-3.wav,1.0,3.9112604
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ010-0138_seg_3_snr_9_1-2.wav,1.0,2.7776644
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ038-0010_seg_3_snr_13_1-2.wav,1.0,4.244468
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ020-0044_seg_4_snr_6_0-1.wav,1.0,3.5966039
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ040-0184_seg_1_snr_21_2-3.wav,1.0,2.7331176
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ027-0134_seg_2_snr_3_0-1.wav,1.0,3.3344147
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ010-0261_seg_5_snr_3_2-3.wav,1.0,3.5921383
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ034-0168_seg_1_snr_18_2-3.wav,1.0,3.0711129
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ017-0266_seg_1_snr_23_0-1.wav,1.0,3.991095
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ039-0206_seg_4_snr_13_2-3.wav,1.0,1.3100722
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ009-0053_seg_5_snr_14_8-9.wav,1.0,4.0078554
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ042-0055_seg_1_snr_11_1-2.wav,1.0,3.0218604
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ014-0006_seg_5_snr_14_8-9.wav,1.0,3.9585648
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ019-0171_seg_5_snr_8_0-1.wav,1.0,3.329807
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ010-0146_seg_1_snr_16_5-6.wav,1.0,4.372183
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ019-0019_seg_2_snr_11_5-6.wav,1.0,0.5257673
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ011-0182_seg_3_snr_6_1-2.wav,1.0,1.0353892
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ028-0487_seg_5_snr_23_2-3.wav,1.0,4.384732
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ023-0102_seg_1_snr_23_0-1.wav,1.0,3.9192502
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ050-0261_seg_3_snr_25_2-3.wav,1.0,4.0716276
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ045-0229_seg_3_snr_19_0-1.wav,1.0,1.684673
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ048-0243_seg_4_snr_25_2-3.wav,1.0,2.9596932
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ005-0136_seg_3_snr_15_2-3.wav,1.0,2.3369646
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ020-0001_seg_5_snr_13_3-4.wav,1.0,1.4776417
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ028-0494_seg_2_snr_17_2-3.wav,1.0,3.209415
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ018-0264_seg_5_snr_21_1-2.wav,1.0,4.186679
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ042-0202_seg_2_snr_7_4-5.wav,1.0,3.5919857
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ011-0025_seg_2_snr_21_2-3.wav,1.0,3.8587058
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ050-0278_seg_3_snr_16_2-3.wav,1.0,3.5362751
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ047-0158_seg_3_snr_11_1-2.wav,1.0,4.0630846
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ001-0103_seg_3_snr_15_2-3.wav,1.0,0.7781272
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ027-0156_seg_4_snr_14_3-4.wav,1.0,0.5970142
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ003-0130_seg_1_snr_19_3-4.wav,1.0,2.727672
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ037-0024_seg_5_snr_6_1-2.wav,1.0,1.1475501
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ031-0018_seg_1_snr_3_4-5.wav,1.0,3.01223
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ012-0179_seg_2_snr_17_5-6.wav,1.0,3.6797938
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ050-0132_seg_4_snr_13_0-1.wav,1.0,4.173168
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ028-0152_seg_3_snr_8_4-5.wav,1.0,3.700805
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ033-0190_seg_4_snr_9_3-4.wav,1.0,3.403029
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ030-0206_seg_1_snr_10_3-4.wav,1.0,3.3617568
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ004-0226_seg_2_snr_23_6-7.wav,1.0,3.2065074
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ009-0161_seg_3_snr_23_5-6.wav,1.0,4.0671782
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ050-0158_seg_5_snr_24_4-5.wav,1.0,4.162385
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ016-0222_seg_1_snr_13_4-5.wav,1.0,4.3257093
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ034-0037_seg_3_snr_11_6-7.wav,1.0,4.4262757
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ018-0384_seg_5_snr_23_5-6.wav,1.0,3.8667932
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ008-0016_seg_4_snr_10_4-5.wav,1.0,3.4814332
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ028-0132_seg_2_snr_21_2-3.wav,1.0,2.912718
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ012-0206_seg_2_snr_21_7-8.wav,1.0,4.217887
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ043-0142_seg_1_snr_21_1-2.wav,1.0,4.679265
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ019-0115_seg_5_snr_12_1-2.wav,1.0,0.7872561
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ040-0083_seg_2_snr_24_5-6.wav,1.0,3.2644112
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ016-0172_seg_2_snr_14_0-1.wav,1.0,3.4046917
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ030-0219_seg_3_snr_11_0-1.wav,1.0,4.2380686
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ048-0214_seg_4_snr_7_4-5.wav,1.0,4.682871
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ037-0214_seg_2_snr_4_4-5.wav,1.0,1.6462198
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ012-0018_seg_2_snr_6_4-5.wav,1.0,3.965541
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ038-0152_seg_4_snr_12_5-6.wav,1.0,4.0934806
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ035-0055_seg_4_snr_24_5-6.wav,1.0,3.919511
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ018-0397_seg_1_snr_13_3-4.wav,1.0,4.181376
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ037-0036_seg_1_snr_17_0-1.wav,1.0,4.4817557
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ021-0003_seg_1_snr_5_4-5.wav,1.0,3.9926522
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ018-0246_seg_1_snr_9_3-4.wav,1.0,4.1684327
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ033-0105_seg_5_snr_6_0-1.wav,1.0,1.1479126
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ032-0054_seg_2_snr_11_6-7.wav,1.0,4.186361
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ002-0267_seg_5_snr_12_1-2.wav,1.0,3.3511813
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ019-0398_seg_4_snr_13_5-6.wav,1.0,1.3343108
/mnt/md1/user_wago/data/LJSpeech-1.1/distortion/random_split_1s/LJ018-0064_seg_1_snr_5_3-4.wav,1.0,2.7965872
