filename,len_in_sec,MOS_SSL
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ006-0130_5-6.wav,1.0,4.5562973
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ020-0088_2-3.wav,1.0,4.6374855
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ049-0210_1-2.wav,1.0,4.1308885
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ034-0038_2-3.wav,1.0,4.196907
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ007-0061_8-9.wav,1.0,4.5342054
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ010-0140_0-1.wav,1.0,3.4017613
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ016-0431_3-4.wav,1.0,3.2357092
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ015-0268_0-1.wav,1.0,3.7592092
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ031-0101_0-1.wav,1.0,4.48837
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ043-0170_2-3.wav,1.0,4.0468545
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ023-0090_4-5.wav,1.0,3.9391882
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ011-0126_0-1.wav,1.0,4.0943136
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ017-0029_4-5.wav,1.0,4.0310183
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ019-0341_6-7.wav,1.0,4.4429984
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ037-0166_4-5.wav,1.0,3.2885535
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ049-0108_5-6.wav,1.0,4.454608
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ037-0252_0-1.wav,1.0,4.618976
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ034-0095_1-2.wav,1.0,3.7420475
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ004-0173_2-3.wav,1.0,3.436616
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ046-0081_5-6.wav,1.0,4.4565945
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ030-0153_0-1.wav,1.0,4.0938926
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ004-0048_0-1.wav,1.0,4.3458023
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ016-0117_3-4.wav,1.0,4.5478644
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ008-0182_8-9.wav,1.0,4.3709946
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ016-0057_3-4.wav,1.0,4.288387
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ048-0182_6-7.wav,1.0,3.9339964
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ025-0132_1-2.wav,1.0,4.0733232
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ012-0244_3-4.wav,1.0,3.4974527
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ015-0062_0-1.wav,1.0,3.9227738
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ028-0333_1-2.wav,1.0,4.3115597
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ031-0071_5-6.wav,1.0,4.6387167
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ028-0072_4-5.wav,1.0,4.5403795
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ042-0093_1-2.wav,1.0,3.4948297
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ022-0058_1-2.wav,1.0,4.099463
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ013-0201_0-1.wav,1.0,4.100065
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ010-0073_8-9.wav,1.0,4.4966073
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ018-0386_0-1.wav,1.0,3.9053035
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ048-0098_3-4.wav,1.0,4.199411
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ040-0188_6-7.wav,1.0,4.1256742
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ019-0332_7-8.wav,1.0,3.904633
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ004-0120_2-3.wav,1.0,3.6261983
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ028-0246_1-2.wav,1.0,4.14386
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ015-0219_4-5.wav,1.0,3.7929516
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ006-0308_5-6.wav,1.0,4.191175
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ037-0044_2-3.wav,1.0,3.9473517
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ042-0248_3-4.wav,1.0,4.0539556
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ036-0010_1-2.wav,1.0,4.203041
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ044-0158_4-5.wav,1.0,3.479759
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ026-0079_2-3.wav,1.0,4.069485
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ018-0036_5-6.wav,1.0,4.15963
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ008-0224_0-1.wav,1.0,2.856782
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ017-0194_1-2.wav,1.0,4.4339256
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ031-0051_3-4.wav,1.0,3.9027886
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ002-0157_3-4.wav,1.0,4.2399244
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ021-0071_6-7.wav,1.0,2.643844
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ003-0105_2-3.wav,1.0,3.0788586
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ049-0108_3-4.wav,1.0,4.0148582
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ038-0292_4-5.wav,1.0,3.8775463
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ007-0166_5-6.wav,1.0,4.2265396
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ028-0414_2-3.wav,1.0,4.0604234
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ018-0373_0-1.wav,1.0,3.6385858
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ023-0006_7-8.wav,1.0,4.031271
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ005-0271_2-3.wav,1.0,4.3009834
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ004-0051_2-3.wav,1.0,4.229841
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ006-0146_2-3.wav,1.0,3.4103525
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ006-0134_2-3.wav,1.0,3.320221
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ028-0519_5-6.wav,1.0,3.9294057
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ007-0036_0-1.wav,1.0,4.615348
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ030-0034_0-1.wav,1.0,3.8509467
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ004-0002_4-5.wav,1.0,4.0843143
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ005-0261_1-2.wav,1.0,3.795329
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ023-0135_6-7.wav,1.0,3.9726317
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ003-0240_1-2.wav,1.0,3.9423814
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ024-0061_1-2.wav,1.0,2.770885
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ005-0062_7-8.wav,1.0,4.392937
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ008-0188_4-5.wav,1.0,4.2026196
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ025-0054_7-8.wav,1.0,4.1709003
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ035-0081_0-1.wav,1.0,4.3829913
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ024-0041_0-1.wav,1.0,3.5951645
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ017-0092_1-2.wav,1.0,3.8936317
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ028-0307_7-8.wav,1.0,3.8510113
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ016-0106_5-6.wav,1.0,4.1814804
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ040-0194_1-2.wav,1.0,3.548457
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ036-0208_1-2.wav,1.0,4.426669
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ040-0063_2-3.wav,1.0,2.733934
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ040-0071_0-1.wav,1.0,3.7803683
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ017-0101_1-2.wav,1.0,3.315972
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ016-0012_0-1.wav,1.0,4.070686
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ040-0103_4-5.wav,1.0,3.9841456
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ002-0145_3-4.wav,1.0,3.7568913
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ013-0238_4-5.wav,1.0,4.0586805
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ029-0145_6-7.wav,1.0,3.865387
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ013-0190_1-2.wav,1.0,4.7227364
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ050-0175_5-6.wav,1.0,2.910928
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ038-0011_1-2.wav,1.0,4.5034275
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ018-0177_5-6.wav,1.0,4.4046164
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ018-0330_3-4.wav,1.0,4.123578
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ019-0335_3-4.wav,1.0,4.5507956
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ006-0276_6-7.wav,1.0,3.4126725
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ038-0016_5-6.wav,1.0,2.929976
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ020-0014_4-5.wav,1.0,4.6347446
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ006-0216_0-1.wav,1.0,3.9675515
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ012-0088_3-4.wav,1.0,4.5665936
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ008-0182_6-7.wav,1.0,4.11185
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ040-0004_0-1.wav,1.0,3.6873288
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ035-0183_1-2.wav,1.0,3.7843852
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ001-0071_0-1.wav,1.0,4.0540266
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ044-0140_0-1.wav,1.0,4.1820264
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ002-0228_2-3.wav,1.0,3.1987834
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ017-0173_3-4.wav,1.0,3.824042
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ001-0066_0-1.wav,1.0,4.0361843
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ014-0079_5-6.wav,1.0,4.2636514
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ015-0222_0-1.wav,1.0,4.445034
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ027-0067_0-1.wav,1.0,3.407528
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ028-0385_4-5.wav,1.0,2.8981433
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ005-0107_0-1.wav,1.0,4.5964417
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ026-0142_1-2.wav,1.0,3.6175275
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ014-0286_1-2.wav,1.0,4.5591116
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ006-0157_0-1.wav,1.0,4.3949747
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ015-0018_3-4.wav,1.0,3.608376
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ005-0181_0-1.wav,1.0,3.7702432
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ011-0087_7-8.wav,1.0,3.7110243
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ004-0249_2-3.wav,1.0,3.5010574
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ018-0242_4-5.wav,1.0,4.549216
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ021-0082_4-5.wav,1.0,3.2931218
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ032-0186_0-1.wav,1.0,4.557233
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ050-0251_0-1.wav,1.0,4.2198706
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ029-0018_1-2.wav,1.0,4.249335
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ043-0013_2-3.wav,1.0,3.8040528
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ032-0212_2-3.wav,1.0,3.0960703
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ012-0029_1-2.wav,1.0,4.584118
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ018-0016_0-1.wav,1.0,4.055695
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ026-0062_0-1.wav,1.0,3.4209876
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ029-0181_4-5.wav,1.0,3.3065524
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ028-0324_0-1.wav,1.0,3.9930577
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ050-0022_5-6.wav,1.0,4.578988
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ016-0059_1-2.wav,1.0,3.8388355
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ032-0062_0-1.wav,1.0,4.519928
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ035-0163_0-1.wav,1.0,3.7191367
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ047-0050_1-2.wav,1.0,4.693423
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ042-0214_1-2.wav,1.0,2.5470815
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ010-0264_2-3.wav,1.0,3.0053225
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ011-0261_1-2.wav,1.0,3.8055377
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ012-0275_2-3.wav,1.0,3.3681233
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ030-0125_0-1.wav,1.0,4.142962
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ032-0063_7-8.wav,1.0,4.256123
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ036-0020_1-2.wav,1.0,3.5767622
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ026-0146_1-2.wav,1.0,4.1107497
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ035-0207_4-5.wav,1.0,3.2144485
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ003-0055_5-6.wav,1.0,3.4117122
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ045-0009_7-8.wav,1.0,4.430751
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ031-0133_5-6.wav,1.0,3.822828
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ016-0315_1-2.wav,1.0,4.327803
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ048-0202_8-9.wav,1.0,3.6543076
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ028-0332_1-2.wav,1.0,4.259768
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ028-0460_1-2.wav,1.0,4.260153
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ014-0114_6-7.wav,1.0,4.16444
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ038-0277_2-3.wav,1.0,3.8708527
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ031-0042_1-2.wav,1.0,4.1822853
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ035-0161_6-7.wav,1.0,4.5365343
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ018-0372_0-1.wav,1.0,4.401431
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ014-0147_1-2.wav,1.0,3.7311053
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ026-0144_1-2.wav,1.0,4.110106
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ041-0041_1-2.wav,1.0,4.2989235
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ019-0124_0-1.wav,1.0,4.7953515
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ037-0073_2-3.wav,1.0,3.596106
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ031-0055_2-3.wav,1.0,4.075199
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ034-0026_8-9.wav,1.0,4.119581
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ041-0045_4-5.wav,1.0,4.4216723
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ011-0247_0-1.wav,1.0,4.098347
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ050-0026_2-3.wav,1.0,4.3329134
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ009-0014_2-3.wav,1.0,4.3911443
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ003-0229_5-6.wav,1.0,2.6760178
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ043-0036_8-9.wav,1.0,4.422838
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ042-0233_6-7.wav,1.0,3.336625
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ002-0137_4-5.wav,1.0,3.6131825
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ015-0302_0-1.wav,1.0,4.403923
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ047-0098_4-5.wav,1.0,3.96192
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ037-0107_6-7.wav,1.0,4.3663254
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ021-0051_5-6.wav,1.0,3.989383
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ038-0067_4-5.wav,1.0,4.448049
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ033-0106_0-1.wav,1.0,4.38767
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ046-0156_4-5.wav,1.0,4.3070784
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ049-0136_5-6.wav,1.0,3.553464
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ049-0047_3-4.wav,1.0,4.323998
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ040-0220_3-4.wav,1.0,3.9649234
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ005-0186_6-7.wav,1.0,3.6449127
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ048-0001_2-3.wav,1.0,4.674461
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ034-0056_3-4.wav,1.0,3.875418
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ047-0056_1-2.wav,1.0,4.458168
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ030-0043_2-3.wav,1.0,3.6064448
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ006-0188_2-3.wav,1.0,4.5899777
/mnt/md1/user_wago/data/LJSpeech-1.1/output_1s/LJ010-0115_1-2.wav,1.0,3.595812
