filename,len_in_sec,MOS_SSL
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ009-0234.wav,4.5930625,4.5886955
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ030-0219.wav,7.948375,4.6187005
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ022-0147.wav,2.44525,4.830392
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ003-0058.wav,3.675875,4.424652
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ014-0133.wav,9.3299375,4.484631
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ017-0106.wav,7.9135625,4.74091
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ038-0038.wav,7.449125,4.6892276
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ007-0082.wav,7.6000625,4.486822
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ032-0090.wav,8.7726875,4.480835
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ028-0435.wav,7.35625,4.480711
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ043-0131.wav,2.909625,4.7372346
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ015-0055.wav,9.4925,4.609515
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ028-0025.wav,6.230125,4.7218456
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ006-0006.wav,7.1124375,4.536189
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ010-0232.wav,8.319875,4.754873
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ037-0200.wav,3.5714375,4.585084
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ050-0193.wav,3.792,4.5923357
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ037-0095.wav,4.0125625,4.8306384
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ014-0104.wav,3.722375,4.787564
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ033-0146.wav,4.1286875,4.66367
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ001-0175.wav,4.198375,4.395565
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ047-0111.wav,5.162,4.635412
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ019-0276.wav,4.6975625,4.5402813
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ042-0176.wav,9.086125,4.3907337
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ048-0192.wav,7.3214375,4.703102
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ036-0057.wav,5.1851875,4.6449995
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ039-0188.wav,5.4870625,4.502676
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ005-0221.wav,5.13875,4.42017
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ050-0010.wav,6.6596875,4.804542
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ016-0202.wav,5.847,4.4690127
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ023-0132.wav,8.447625,4.520664
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ017-0213.wav,8.6914375,4.4704237
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ013-0266.wav,5.8934375,4.6413097
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ018-0118.wav,7.3795,4.520912
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ026-0044.wav,8.819125,4.4061675
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ008-0138.wav,6.9499375,4.50309
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ023-0119.wav,9.504125,4.3931146
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ025-0028.wav,3.989375,4.6070976
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ019-0302.wav,6.891875,4.3750534
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ004-0009.wav,8.447625,4.5320063
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ039-0163.wav,8.1921875,4.1075783
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ016-0395.wav,3.4785625,4.55801
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ006-0277.wav,7.19375,4.551732
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ016-0035.wav,8.7494375,4.4957924
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ016-0431.wav,4.5815,4.63774
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ028-0402.wav,6.415875,4.0777216
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ006-0285.wav,4.3493125,4.657912
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ041-0068.wav,9.2486875,4.5902843
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ037-0154.wav,5.92825,4.7741866
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ029-0013.wav,5.0923125,4.753743
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ037-0002.wav,3.1766875,4.5869265
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ018-0333.wav,8.900375,4.5580196
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ010-0235.wav,7.6465,4.6492877
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ010-0085.wav,6.6945,4.5128555
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ018-0378.wav,4.279625,4.692128
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ050-0178.wav,4.674375,4.7250395
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ009-0070.wav,3.6875,4.6675606
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ028-0464.wav,5.9630625,4.504328
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ019-0271.wav,6.6945,4.448138
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ039-0191.wav,6.497125,4.3604364
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ023-0088.wav,5.45225,4.4310284
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ011-0022.wav,8.4591875,4.4228992
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ012-0027.wav,5.9514375,4.569123
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ012-0029.wav,6.891875,4.7077355
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ010-0179.wav,4.546625,4.670187
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ014-0094.wav,9.956875,4.586076
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ031-0080.wav,8.6681875,4.682304
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ009-0140.wav,8.3779375,4.5952473
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ003-0342.wav,6.3694375,4.658695
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ037-0057.wav,5.3245,4.7301583
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ016-0311.wav,7.751,4.546174
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ008-0259.wav,4.45375,4.62059
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ015-0024.wav,5.1851875,4.797195
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ042-0092.wav,7.7161875,4.653196
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ028-0090.wav,4.6279375,4.7046804
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ013-0169.wav,5.3129375,4.7047963
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ037-0181.wav,5.8585625,4.7091956
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ043-0165.wav,6.9266875,4.582308
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ033-0141.wav,6.601625,4.626049
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ028-0154.wav,5.2896875,4.746161
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ028-0184.wav,4.268,4.6112027
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ048-0128.wav,5.0110625,4.6555605
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ040-0004.wav,8.5869375,4.230776
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ028-0265.wav,2.6658125,4.6805735
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ001-0021.wav,8.610125,4.259556
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ011-0100.wav,4.8253125,4.726071
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ048-0276.wav,9.8175625,4.640441
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ009-0109.wav,5.847,4.6429205
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ036-0050.wav,6.50875,4.547784
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ002-0011.wav,9.597,4.6281066
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ034-0059.wav,9.2719375,4.715879
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ018-0211.wav,9.67825,4.5497837
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ012-0247.wav,8.633375,4.5702143
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ038-0127.wav,4.8949375,4.7508335
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ026-0021.wav,6.0559375,4.5162687
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ026-0115.wav,4.9181875,4.5237484
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ031-0208.wav,6.13725,4.720935
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ039-0228.wav,3.432125,4.5591855
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ040-0236.wav,4.686,4.3924265
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ005-0235.wav,8.2734375,4.6078916
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ017-0015.wav,6.7641875,4.7374797
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ048-0273.wav,9.1674375,4.5806174
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ014-0057.wav,8.8771875,4.6797996
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ007-0020.wav,10.061375,4.693474
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ021-0102.wav,4.1286875,4.5810304
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ031-0190.wav,5.9863125,4.7299366
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ044-0196.wav,6.61325,4.537914
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ015-0078.wav,7.5304375,4.6368527
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ044-0110.wav,7.739375,4.612007
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ019-0053.wav,9.5273125,4.6161847
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ002-0002.wav,3.4785625,4.686573
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ044-0075.wav,5.429,4.3698196
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ019-0011.wav,8.7610625,4.4547915
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ018-0288.wav,9.57375,4.726745
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ046-0095.wav,6.8570625,4.5965567
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ036-0159.wav,10.061375,4.6269116
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ019-0180.wav,3.9313125,4.4042683
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ036-0001.wav,9.7595625,4.6600857
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ022-0097.wav,5.545125,4.6387205
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ022-0141.wav,7.6349375,4.4148293
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ023-0083.wav,5.730875,4.3852334
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ032-0166.wav,4.1519375,4.806755
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ028-0410.wav,4.1403125,4.2626743
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ006-0281.wav,1.1333125,4.5529847
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ003-0106.wav,3.9545625,4.7617006
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ038-0037.wav,7.4955625,4.65333
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ040-0101.wav,4.9065625,4.3832855
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ031-0116.wav,7.925125,4.571549
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ020-0089.wav,5.2665,4.6159344
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ008-0245.wav,6.7409375,4.5031323
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ004-0227.wav,8.14575,4.451838
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ003-0105.wav,7.762625,4.634456
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ033-0157.wav,10.061375,4.658089
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ015-0056.wav,4.76725,4.4287066
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ009-0203.wav,7.4955625,4.6368933
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ008-0127.wav,1.7950625,4.4362135
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ040-0102.wav,7.66975,4.5477586
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ049-0089.wav,6.8454375,4.474036
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ005-0215.wav,3.97775,4.5749383
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ005-0248.wav,8.62175,4.627555
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ030-0149.wav,5.231625,4.6874123
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ017-0211.wav,8.4708125,4.683039
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ028-0072.wav,5.905,4.682148
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ018-0250.wav,5.2896875,4.648948
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ035-0181.wav,5.3941875,4.5733614
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ039-0038.wav,9.7015,4.4561634
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ025-0037.wav,8.2850625,4.6676464
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ009-0287.wav,6.03275,4.365531
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ040-0033.wav,5.22,4.6721206
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ026-0117.wav,8.14575,4.666023
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ046-0167.wav,9.2835,4.6668324
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ040-0003.wav,9.4925,4.2848663
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ029-0181.wav,7.7045625,4.5509143
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ047-0228.wav,5.82375,4.5789137
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ030-0197.wav,3.327625,4.6081867
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ037-0264.wav,4.7904375,4.7623506
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ036-0153.wav,9.806,4.7280383
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ003-0280.wav,7.158875,4.517288
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ014-0283.wav,7.8786875,4.4946547
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ002-0142.wav,3.594625,4.726443
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ040-0171.wav,7.100875,4.4060626
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ019-0142.wav,8.3315,4.5712924
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ005-0282.wav,4.7091875,4.2659626
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ002-0280.wav,9.88725,4.3445807
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ036-0092.wav,4.8020625,4.3795185
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ032-0184.wav,9.318375,4.740052
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ038-0097.wav,3.583,4.6855955
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ028-0193.wav,3.141875,4.549613
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ012-0169.wav,6.0095,4.6525283
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ003-0233.wav,10.0149375,4.4779663
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ028-0462.wav,1.47,4.5557394
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ011-0048.wav,9.0165,4.4826393
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ046-0102.wav,9.794375,4.6274877
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ049-0084.wav,9.1325625,4.6081257
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ006-0276.wav,9.2486875,4.3316545
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ012-0091.wav,9.7479375,4.647534
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ029-0203.wav,8.436,4.6439357
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ011-0213.wav,1.7950625,4.5476027
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ010-0082.wav,9.2486875,4.654575
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ039-0225.wav,2.7006875,4.4263773
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ030-0209.wav,7.56525,4.634887
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ003-0193.wav,8.7726875,4.548638
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ048-0012.wav,4.6163125,4.720226
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ033-0210.wav,5.3941875,4.7292957
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ006-0129.wav,5.069125,4.634399
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ037-0124.wav,3.803625,4.744196
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ012-0295.wav,6.3461875,4.6964793
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ042-0005.wav,6.891875,4.720779
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ048-0162.wav,7.4026875,4.603059
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ045-0222.wav,6.6945,4.755269
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ032-0183.wav,8.7726875,4.640449
/mnt/md1/user_wago/data/LJSpeech-1.1/wavs/LJ040-0076.wav,5.8818125,4.402239
